category	dataset	image	filename	tp_volume	fp_volume	fn_volume	tp_length	fp_length	fn_length	tp_count	fp_count	fn_count	distance	Unnamed: 0	my_metric
hole	Colon_cells	img_0	pred_4.png	10816.0	0.0	186.0	568.0	38.0	40.0	0.0	26.0	0.0		7	1
hole	Colon_cells	img_0	pred_5.png	10779.0	0.0	223.0	559.0	46.0	49.0	0.0	31.0	0.0		14	1
hole	Colon_cells	img_0	pred_6.png	10750.0	0.0	252.0	553.0	52.0	55.0	0.0	36.0	0.0		9	1
hole	Colon_cells	img_0	pred_7.png	10721.0	0.0	281.0	550.0	58.0	58.0	0.0	41.0	0.0		10	1
hole	Colon_cells	img_0	pred_8.png	10688.0	0.0	314.0	544.0	65.0	64.0	0.0	46.0	0.0		19	1
hole	Colon_cells	img_0	pred_9.png	10659.0	0.0	343.0	537.0	71.0	71.0	0.0	51.0	0.0		20	1
hole	Colon_cells	img_0	pred_10.png	10639.0	0.0	363.0	533.0	75.0	75.0	0.0	55.0	0.0		5	1
hole	Colon_cells	img_0	pred_11.png	10610.0	0.0	392.0	527.0	81.0	81.0	0.0	60.0	0.0		16	1
hole	Colon_cells	img_0	pred_12.png	10577.0	0.0	425.0	521.0	88.0	87.0	0.0	65.0	0.0		17	1
hole	Colon_cells	img_0	pred_13.png	10548.0	0.0	454.0	516.0	94.0	92.0	0.0	70.0	0.0		8	1
hole	Colon_cells	img_0	pred_14.png	10503.0	0.0	499.0	510.0	100.0	98.0	0.0	75.0	0.0		12	1
hole	Colon_cells	img_0	pred_15.png	10474.0	0.0	528.0	505.0	106.0	103.0	0.0	80.0	0.0		1	1
hole	Colon_cells	img_0	pred_16.png	10445.0	0.0	557.0	501.0	112.0	107.0	0.0	85.0	0.0		3	1
hole	Colon_cells	img_0	pred_17.png	10408.0	0.0	594.0	498.0	118.0	110.0	0.0	90.0	0.0		18	1
hole	Colon_cells	img_0	pred_18.png	10379.0	0.0	623.0	491.0	124.0	117.0	0.0	95.0	0.0		4	1
hole	Colon_cells	img_0	pred_19.png	10350.0	0.0	652.0	486.0	130.0	122.0	0.0	100.0	0.0		15	1
hole	Colon_cells	img_2	gt.png	22641.0	0.0	0.0	1257.0	0.0	0.0	3.0	0.0	0.0		0	1
hole	Colon_cells	img_2	pred_0.png	22599.0	0.0	42.0	1253.0	9.0	4.0	3.0	6.0	0.0		2	1
hole	Colon_cells	img_2	pred_1.png	22566.0	0.0	75.0	1246.0	16.0	11.0	3.0	11.0	0.0		11	1
hole	Colon_cells	img_2	pred_2.png	22528.0	0.0	113.0	1237.0	24.0	20.0	3.0	16.0	0.0		6	1
hole	Colon_cells	img_2	pred_3.png	22487.0	0.0	154.0	1231.0	31.0	26.0	3.0	21.0	0.0		13	1
hole	Colon_cells	img_2	pred_4.png	22434.0	0.0	207.0	1224.0	40.0	33.0	3.0	26.0	0.0		7	1
hole	Colon_cells	img_2	pred_5.png	22337.0	0.0	304.0	1207.0	49.0	50.0	3.0	31.0	0.0		14	1
hole	Colon_cells	img_2	pred_6.png	22306.0	0.0	335.0	1204.0	55.0	53.0	3.0	36.0	0.0		9	1
hole	Colon_cells	img_2	pred_7.png	22281.0	0.0	360.0	1199.0	60.0	58.0	3.0	41.0	0.0		10	1
hole	Colon_cells	img_2	pred_8.png	22252.0	0.0	389.0	1194.0	66.0	63.0	3.0	46.0	0.0		19	1
hole	Colon_cells	img_2	pred_9.png	22219.0	0.0	422.0	1190.0	73.0	67.0	3.0	51.0	0.0		20	1
hole	Colon_cells	img_2	pred_10.png	22193.0	0.0	448.0	1186.0	79.0	71.0	3.0	55.0	0.0		5	1
hole	Colon_cells	img_2	pred_11.png	22144.0	0.0	497.0	1181.0	88.0	76.0	3.0	60.0	0.0		16	1
hole	Colon_cells	img_2	pred_12.png	22107.0	0.0	534.0	1173.0	96.0	84.0	3.0	65.0	0.0		17	1
hole	Colon_cells	img_2	pred_13.png	22062.0	0.0	579.0	1167.0	102.0	90.0	3.0	70.0	0.0		8	1
hole	Colon_cells	img_2	pred_14.png	22008.0	0.0	633.0	1159.0	110.0	98.0	3.0	75.0	0.0		12	1
hole	Colon_cells	img_2	pred_15.png	21936.0	0.0	705.0	1153.0	120.0	104.0	3.0	80.0	0.0		1	1
hole	Colon_cells	img_2	pred_16.png	21911.0	0.0	730.0	1151.0	125.0	106.0	3.0	85.0	0.0		3	1
hole	Colon_cells	img_2	pred_17.png	21878.0	0.0	763.0	1147.0	132.0	110.0	3.0	90.0	0.0		18	1
hole	Colon_cells	img_2	pred_18.png	21845.0	0.0	796.0	1143.0	139.0	114.0	3.0	95.0	0.0		4	1
hole	Colon_cells	img_2	pred_19.png	21812.0	0.0	829.0	1136.0	146.0	121.0	3.0	100.0	0.0		15	1
hole	Colon_cells	img_1	gt.png	23563.0	0.0	0.0	1374.0	0.0	0.0	5.0	0.0	0.0		0	1
hole	Colon_cells	img_1	pred_0.png	23525.0	0.0	38.0	1365.0	8.0	9.0	5.0	6.0	0.0		2	1
hole	Colon_cells	img_1	pred_1.png	23476.0	0.0	87.0	1357.0	15.0	17.0	5.0	11.0	0.0		11	1
hole	Colon_cells	img_1	pred_2.png	23443.0	0.0	120.0	1351.0	22.0	23.0	5.0	16.0	0.0		6	1
hole	Colon_cells	img_1	pred_3.png	23390.0	0.0	173.0	1345.0	28.0	29.0	5.0	21.0	0.0		13	1
hole	Colon_cells	img_1	pred_4.png	23361.0	0.0	202.0	1336.0	34.0	38.0	5.0	26.0	0.0		7	1
hole	Colon_cells	img_1	pred_5.png	23336.0	0.0	227.0	1329.0	39.0	45.0	5.0	31.0	0.0		14	1
hole	Colon_cells	img_1	pred_6.png	23295.0	0.0	268.0	1321.0	46.0	53.0	5.0	36.0	0.0		9	1
hole	Colon_cells	img_1	pred_7.png	23262.0	0.0	301.0	1319.0	51.0	55.0	5.0	41.0	0.0		10	1
hole	Colon_cells	img_1	pred_8.png	23221.0	0.0	342.0	1311.0	60.0	63.0	5.0	46.0	0.0		19	1
hole	Colon_cells	img_1	pred_9.png	23184.0	0.0	379.0	1303.0	68.0	71.0	5.0	51.0	0.0		20	1
hole	Colon_cells	img_1	pred_10.png	23160.0	0.0	403.0	1297.0	73.0	77.0	5.0	55.0	0.0		5	1
hole	Colon_cells	img_1	pred_11.png	23135.0	0.0	428.0	1294.0	78.0	80.0	5.0	60.0	0.0		16	1
hole	Colon_cells	img_1	pred_12.png	23110.0	0.0	453.0	1288.0	83.0	86.0	5.0	65.0	0.0		17	1
hole	Colon_cells	img_1	pred_13.png	23053.0	0.0	510.0	1280.0	94.0	94.0	5.0	70.0	0.0		8	1
hole	Colon_cells	img_1	pred_14.png	23016.0	0.0	547.0	1274.0	102.0	100.0	5.0	75.0	0.0		12	1
hole	Colon_cells	img_1	pred_15.png	22962.0	0.0	601.0	1270.0	110.0	104.0	5.0	80.0	0.0		1	1
hole	Colon_cells	img_1	pred_16.png	22933.0	0.0	630.0	1266.0	116.0	108.0	5.0	85.0	0.0		3	1
hole	Colon_cells	img_1	pred_17.png	22904.0	0.0	659.0	1263.0	122.0	111.0	5.0	90.0	0.0		18	1
hole	Colon_cells	img_1	pred_18.png	22871.0	0.0	692.0	1256.0	129.0	118.0	5.0	95.0	0.0		4	1
hole	Colon_cells	img_1	pred_19.png	22842.0	0.0	721.0	1250.0	135.0	124.0	5.0	100.0	0.0		15	1
hole	CREMI	img_0	gt.png	25478.0	0.0	0.0	8960.0	0.0	0.0	271.0	0.0	0.0		0	1
hole	CREMI	img_2	gt.png	25641.0	0.0	0.0	9016.0	0.0	0.0	263.0	0.0	0.0		0	1
hole	CREMI	img_1	gt.png	25520.0	0.0	0.0	8892.0	0.0	0.0	239.0	0.0	0.0		0	1
hole	LES-AV	img_0	gt.png	158725.0	0.0	0.0	16428.0	0.0	0.0	21.0	0.0	0.0		0	1
hole	LES-AV	img_0	pred_0.png	158613.0	0.0	112.0	16413.0	15.0	15.0	21.0	6.0	0.0		2	1
hole	LES-AV	img_0	pred_1.png	158183.0	0.0	542.0	16393.0	56.0	35.0	21.0	11.0	0.0		11	1
hole	LES-AV	img_0	pred_2.png	157779.0	0.0	946.0	16351.0	91.0	77.0	21.0	16.0	0.0		6	1
hole	LES-AV	img_0	pred_3.png	157603.0	0.0	1122.0	16327.0	113.0	101.0	21.0	21.0	0.0		13	1
hole	LES-AV	img_0	pred_4.png	157173.0	0.0	1552.0	16303.0	159.0	125.0	21.0	26.0	0.0		7	1
hole	LES-AV	img_0	pred_5.png	157015.0	0.0	1710.0	16285.0	171.0	143.0	21.0	31.0	0.0		14	1
hole	LES-AV	img_0	pred_6.png	156966.0	0.0	1759.0	16280.0	178.0	148.0	21.0	36.0	0.0		9	1
hole	LES-AV	img_0	pred_7.png	156845.0	0.0	1880.0	16268.0	185.0	160.0	21.0	41.0	0.0		10	1
hole	LES-AV	img_0	pred_8.png	156730.0	0.0	1995.0	16253.0	208.0	175.0	21.0	46.0	0.0		19	1
hole	LES-AV	img_0	pred_9.png	156431.0	0.0	2294.0	16227.0	235.0	201.0	21.0	51.0	0.0		20	1
hole	LES-AV	img_0	pred_10.png	156349.0	0.0	2376.0	16216.0	241.0	212.0	21.0	55.0	0.0		5	1
hole	LES-AV	img_0	pred_11.png	156029.0	0.0	2696.0	16191.0	252.0	237.0	21.0	60.0	0.0		16	1
hole	LES-AV	img_0	pred_12.png	155953.0	0.0	2772.0	16179.0	260.0	249.0	21.0	65.0	0.0		17	1
hole	LES-AV	img_0	pred_13.png	155830.0	0.0	2895.0	16168.0	272.0	260.0	21.0	70.0	0.0		8	1
hole	LES-AV	img_0	pred_14.png	155769.0	0.0	2956.0	16162.0	278.0	266.0	21.0	75.0	0.0		12	1
hole	LES-AV	img_0	pred_15.png	155453.0	0.0	3272.0	16130.0	305.0	298.0	21.0	80.0	0.0		1	1
hole	LES-AV	img_0	pred_16.png	155123.0	0.0	3602.0	16104.0	330.0	324.0	21.0	85.0	0.0		3	1
hole	LES-AV	img_0	pred_17.png	155033.0	0.0	3692.0	16097.0	345.0	331.0	21.0	90.0	0.0		18	1
hole	LES-AV	img_0	pred_18.png	154870.0	0.0	3855.0	16079.0	358.0	349.0	21.0	95.0	0.0		4	1
hole	LES-AV	img_0	pred_19.png	154623.0	0.0	4102.0	16044.0	399.0	384.0	21.0	100.0	0.0		15	1
hole	LES-AV	img_2	gt.png	224228.0	0.0	0.0	18647.0	0.0	0.0	24.0	0.0	0.0		0	1
hole	LES-AV	img_2	pred_0.png	224000.0	0.0	228.0	18625.0	27.0	22.0	24.0	6.0	0.0		2	1
hole	LES-AV	img_2	pred_1.png	223790.0	0.0	438.0	18601.0	35.0	46.0	24.0	11.0	0.0		11	1
hole	LES-AV	img_2	pred_2.png	223497.0	0.0	731.0	18581.0	65.0	66.0	24.0	16.0	0.0		6	1
hole	LES-AV	img_2	pred_3.png	223381.0	0.0	847.0	18568.0	73.0	79.0	24.0	21.0	0.0		13	1
hole	LES-AV	img_2	pred_4.png	223109.0	0.0	1119.0	18551.0	98.0	96.0	24.0	26.0	0.0		7	1
hole	LES-AV	img_2	pred_5.png	222911.0	0.0	1317.0	18531.0	110.0	116.0	24.0	31.0	0.0		14	1
hole	LES-AV	img_2	pred_6.png	222722.0	0.0	1506.0	18510.0	132.0	137.0	24.0	36.0	0.0		9	1
hole	LES-AV	img_2	pred_7.png	222484.0	0.0	1744.0	18495.0	153.0	152.0	24.0	41.0	0.0		10	1
hole	LES-AV	img_2	pred_8.png	222252.0	0.0	1976.0	18467.0	187.0	180.0	24.0	46.0	0.0		19	1
hole	LES-AV	img_2	pred_9.png	222185.0	0.0	2043.0	18463.0	196.0	184.0	24.0	51.0	0.0		20	1
hole	LES-AV	img_2	pred_10.png	222087.0	0.0	2141.0	18449.0	210.0	198.0	24.0	55.0	0.0		5	1
hole	LES-AV	img_2	pred_11.png	221994.0	0.0	2234.0	18436.0	222.0	211.0	24.0	60.0	0.0		16	1
hole	LES-AV	img_2	pred_12.png	221815.0	0.0	2413.0	18422.0	240.0	225.0	24.0	65.0	0.0		17	1
hole	LES-AV	img_2	pred_13.png	221332.0	0.0	2896.0	18376.0	300.0	271.0	24.0	70.0	0.0		8	1
hole	LES-AV	img_2	pred_14.png	221016.0	0.0	3212.0	18347.0	311.0	300.0	24.0	75.0	0.0		12	1
hole	LES-AV	img_2	pred_15.png	220954.0	0.0	3274.0	18347.0	321.0	300.0	24.0	80.0	0.0		1	1
hole	LES-AV	img_2	pred_16.png	220733.0	0.0	3495.0	18322.0	338.0	325.0	24.0	85.0	0.0		3	1
hole	LES-AV	img_2	pred_17.png	220424.0	0.0	3804.0	18299.0	360.0	348.0	24.0	90.0	0.0		18	1
hole	LES-AV	img_2	pred_18.png	220117.0	0.0	4111.0	18267.0	375.0	380.0	24.0	95.0	0.0		4	1
hole	LES-AV	img_2	pred_19.png	219943.0	0.0	4285.0	18250.0	384.0	397.0	24.0	100.0	0.0		15	1
hole	LES-AV	img_1	gt.png	209704.0	0.0	0.0	20096.0	0.0	0.0	19.0	0.0	0.0		0	1
hole	LES-AV	img_1	pred_0.png	209573.0	0.0	131.0	20080.0	18.0	16.0	19.0	6.0	0.0		2	1
hole	LES-AV	img_1	pred_1.png	209518.0	0.0	186.0	20075.0	27.0	21.0	19.0	11.0	0.0		11	1
hole	LES-AV	img_1	pred_2.png	209177.0	0.0	527.0	20044.0	45.0	52.0	19.0	16.0	0.0		6	1
hole	LES-AV	img_1	pred_3.png	208679.0	0.0	1025.0	20000.0	89.0	96.0	19.0	21.0	0.0		13	1
hole	LES-AV	img_1	pred_4.png	208592.0	0.0	1112.0	19985.0	99.0	111.0	19.0	26.0	0.0		7	1
hole	LES-AV	img_1	pred_5.png	208512.0	0.0	1192.0	19974.0	106.0	122.0	19.0	31.0	0.0		14	1
hole	LES-AV	img_1	pred_6.png	208201.0	0.0	1503.0	19939.0	143.0	157.0	19.0	36.0	0.0		9	1
hole	LES-AV	img_1	pred_7.png	207909.0	0.0	1795.0	19912.0	168.0	184.0	19.0	41.0	0.0		10	1
hole	LES-AV	img_1	pred_8.png	207816.0	0.0	1888.0	19898.0	176.0	198.0	19.0	46.0	0.0		19	1
hole	LES-AV	img_1	pred_9.png	207660.0	0.0	2044.0	19894.0	195.0	202.0	19.0	51.0	0.0		20	1
hole	LES-AV	img_1	pred_10.png	207580.0	0.0	2124.0	19885.0	203.0	211.0	19.0	55.0	0.0		5	1
hole	LES-AV	img_1	pred_11.png	207519.0	0.0	2185.0	19876.0	214.0	220.0	19.0	60.0	0.0		16	1
hole	LES-AV	img_1	pred_12.png	207291.0	0.0	2413.0	19860.0	228.0	236.0	19.0	65.0	0.0		17	1
hole	LES-AV	img_1	pred_13.png	207042.0	0.0	2662.0	19828.0	260.0	268.0	19.0	70.0	0.0		8	1
hole	LES-AV	img_1	pred_14.png	206883.0	0.0	2821.0	19815.0	271.0	281.0	19.0	75.0	0.0		12	1
hole	LES-AV	img_1	pred_15.png	206725.0	0.0	2979.0	19793.0	283.0	303.0	19.0	80.0	0.0		1	1
hole	LES-AV	img_1	pred_16.png	206588.0	0.0	3116.0	19779.0	299.0	317.0	19.0	85.0	0.0		3	1
hole	LES-AV	img_1	pred_17.png	206461.0	0.0	3243.0	19767.0	312.0	329.0	19.0	90.0	0.0		18	1
hole	LES-AV	img_1	pred_18.png	206410.0	0.0	3294.0	19757.0	320.0	339.0	19.0	95.0	0.0		4	1
hole	LES-AV	img_1	pred_19.png	206176.0	0.0	3528.0	19727.0	331.0	369.0	19.0	100.0	0.0		15	1
hole	Minivess	img_0	gt.png	63267.0	0.0	0.0	3009.0	0.0	0.0	1.0	0.0	0.0		0	1
hole	Minivess	img_0	pred_0.png	61456.0	0.0	1811.0	2927.0	76.0	82.0	1.0	6.0	0.0		2	1
hole	Minivess	img_0	pred_1.png	59287.0	0.0	3980.0	2834.0	220.0	175.0	1.0	11.0	0.0		11	1
hole	Minivess	img_0	pred_2.png	55138.0	0.0	8129.0	2733.0	323.0	276.0	1.0	16.0	0.0		6	1
hole	Minivess	img_0	pred_3.png	54229.0	0.0	9038.0	2721.0	435.0	288.0	1.0	21.0	0.0		13	1
hole	Minivess	img_0	pred_4.png	54060.0	0.0	9207.0	2714.0	451.0	295.0	1.0	26.0	0.0		7	1
hole	Minivess	img_0	pred_5.png	53945.0	0.0	9322.0	2714.0	466.0	295.0	1.0	31.0	0.0		14	1
hole	Minivess	img_0	pred_6.png	53282.0	0.0	9985.0	2694.0	506.0	315.0	1.0	36.0	0.0		9	1
hole	Minivess	img_0	pred_7.png	52521.0	0.0	10746.0	2663.0	533.0	346.0	1.0	41.0	0.0		10	1
hole	Minivess	img_0	pred_8.png	52240.0	0.0	11027.0	2644.0	550.0	365.0	1.0	46.0	0.0		19	1
hole	Minivess	img_0	pred_9.png	51980.0	0.0	11287.0	2638.0	558.0	371.0	1.0	51.0	0.0		20	1
hole	Minivess	img_0	pred_10.png	51479.0	0.0	11788.0	2615.0	597.0	394.0	1.0	55.0	0.0		5	1
hole	Minivess	img_0	pred_11.png	51306.0	0.0	11961.0	2601.0	612.0	408.0	1.0	60.0	0.0		16	1
hole	Minivess	img_0	pred_12.png	50872.0	0.0	12395.0	2586.0	648.0	423.0	1.0	65.0	0.0		17	1
hole	Minivess	img_0	pred_13.png	50459.0	0.0	12808.0	2586.0	685.0	423.0	1.0	70.0	0.0		8	1
hole	Minivess	img_0	pred_14.png	50280.0	0.0	12987.0	2563.0	697.0	446.0	1.0	75.0	0.0		12	1
hole	Minivess	img_0	pred_15.png	49808.0	0.0	13459.0	2553.0	747.0	456.0	1.0	80.0	0.0		1	1
hole	Minivess	img_0	pred_16.png	49386.0	0.0	13881.0	2538.0	794.0	471.0	1.0	85.0	0.0		3	1
hole	Minivess	img_0	pred_17.png	49078.0	0.0	14189.0	2538.0	819.0	471.0	1.0	90.0	0.0		18	1
hole	Minivess	img_0	pred_18.png	48958.0	0.0	14309.0	2527.0	830.0	482.0	1.0	95.0	0.0		4	1
hole	Minivess	img_0	pred_19.png	48779.0	0.0	14488.0	2508.0	854.0	501.0	1.0	100.0	0.0		15	1
hole	Minivess	img_2	gt.png	44722.0	0.0	0.0	2022.0	0.0	0.0	1.0	0.0	0.0		0	1
hole	Minivess	img_2	pred_0.png	43916.0	0.0	806.0	2002.0	30.0	20.0	1.0	6.0	0.0		2	1
hole	Minivess	img_2	pred_1.png	42643.0	0.0	2079.0	1948.0	107.0	74.0	1.0	11.0	0.0		11	1
hole	Minivess	img_2	pred_2.png	41294.0	0.0	3428.0	1940.0	254.0	82.0	1.0	16.0	0.0		6	1
hole	Minivess	img_2	pred_3.png	40555.0	0.0	4167.0	1893.0	317.0	129.0	1.0	21.0	0.0		13	1
hole	Minivess	img_2	pred_4.png	39407.0	0.0	5315.0	1852.0	388.0	170.0	1.0	26.0	0.0		7	1
hole	Minivess	img_2	pred_5.png	38988.0	0.0	5734.0	1833.0	421.0	189.0	1.0	31.0	0.0		14	1
hole	Minivess	img_2	pred_6.png	37916.0	0.0	6806.0	1791.0	445.0	231.0	1.0	36.0	0.0		9	1
hole	Minivess	img_2	pred_7.png	37121.0	0.0	7601.0	1754.0	501.0	268.0	1.0	41.0	0.0		10	1
hole	Minivess	img_2	pred_8.png	36534.0	0.0	8188.0	1746.0	545.0	276.0	1.0	46.0	0.0		19	1
hole	Minivess	img_2	pred_9.png	36263.0	0.0	8459.0	1726.0	559.0	296.0	1.0	51.0	0.0		20	1
hole	Minivess	img_2	pred_10.png	34943.0	0.0	9779.0	1659.0	610.0	363.0	1.0	55.0	0.0		5	1
hole	Minivess	img_2	pred_11.png	34791.0	0.0	9931.0	1652.0	627.0	370.0	1.0	60.0	0.0		16	1
hole	Minivess	img_2	pred_12.png	34406.0	0.0	10316.0	1642.0	660.0	380.0	1.0	65.0	0.0		17	1
hole	Minivess	img_2	pred_13.png	34238.0	0.0	10484.0	1630.0	675.0	392.0	1.0	70.0	0.0		8	1
hole	Minivess	img_2	pred_14.png	33670.0	0.0	11052.0	1604.0	707.0	418.0	1.0	75.0	0.0		12	1
hole	Minivess	img_2	pred_15.png	33288.0	0.0	11434.0	1598.0	760.0	424.0	1.0	80.0	0.0		1	1
hole	Minivess	img_2	pred_16.png	33191.0	0.0	11531.0	1586.0	768.0	436.0	1.0	85.0	0.0		3	1
hole	Minivess	img_2	pred_17.png	32975.0	0.0	11747.0	1584.0	780.0	438.0	1.0	90.0	0.0		18	1
hole	Minivess	img_2	pred_18.png	32657.0	0.0	12065.0	1567.0	802.0	455.0	1.0	95.0	0.0		4	1
hole	Minivess	img_2	pred_19.png	32419.0	0.0	12303.0	1556.0	814.0	466.0	1.0	100.0	0.0		15	1
hole	Minivess	img_1	gt.png	56469.0	0.0	0.0	2510.0	0.0	0.0	3.0	0.0	0.0		0	1
hole	Minivess	img_1	pred_0.png	55188.0	0.0	1281.0	2464.0	84.0	46.0	3.0	6.0	0.0		2	1
hole	Minivess	img_1	pred_1.png	53558.0	0.0	2911.0	2382.0	157.0	128.0	3.0	11.0	0.0		11	1
hole	Minivess	img_1	pred_2.png	52255.0	0.0	4214.0	2278.0	234.0	232.0	3.0	16.0	0.0		6	1
hole	Minivess	img_1	pred_3.png	51786.0	0.0	4683.0	2236.0	270.0	274.0	3.0	21.0	0.0		13	1
hole	Minivess	img_1	pred_4.png	51235.0	0.0	5234.0	2208.0	318.0	302.0	3.0	26.0	0.0		7	1
hole	Minivess	img_1	pred_5.png	51046.0	0.0	5423.0	2198.0	341.0	312.0	3.0	31.0	0.0		14	1
hole	Minivess	img_1	pred_6.png	49602.0	0.0	6867.0	2121.0	394.0	389.0	3.0	36.0	0.0		9	1
hole	Minivess	img_1	pred_7.png	48667.0	0.0	7802.0	2075.0	479.0	435.0	3.0	41.0	0.0		10	1
hole	Minivess	img_1	pred_8.png	48493.0	0.0	7976.0	2075.0	495.0	435.0	3.0	46.0	0.0		19	1
hole	Minivess	img_1	pred_9.png	48116.0	0.0	8353.0	2059.0	510.0	451.0	3.0	51.0	0.0		20	1
hole	Minivess	img_1	pred_10.png	47899.0	0.0	8570.0	2052.0	548.0	458.0	3.0	55.0	0.0		5	1
hole	Minivess	img_1	pred_11.png	47173.0	0.0	9296.0	1999.0	601.0	511.0	3.0	60.0	0.0		16	1
hole	Minivess	img_1	pred_12.png	47098.0	0.0	9371.0	1996.0	611.0	514.0	3.0	65.0	0.0		17	1
hole	Minivess	img_1	pred_13.png	46541.0	0.0	9928.0	1958.0	638.0	552.0	3.0	70.0	0.0		8	1
hole	Minivess	img_1	pred_14.png	46374.0	0.0	10095.0	1939.0	655.0	571.0	3.0	75.0	0.0		12	1
hole	Minivess	img_1	pred_15.png	46067.0	0.0	10402.0	1927.0	682.0	583.0	3.0	80.0	0.0		1	1
hole	Minivess	img_1	pred_16.png	45898.0	0.0	10571.0	1915.0	694.0	595.0	3.0	85.0	0.0		3	1
hole	Minivess	img_1	pred_17.png	45593.0	0.0	10876.0	1900.0	717.0	610.0	3.0	90.0	0.0		18	1
hole	Minivess	img_1	pred_18.png	45528.0	0.0	10941.0	1895.0	728.0	615.0	3.0	95.0	0.0		4	1
hole	Minivess	img_1	pred_19.png	45479.0	0.0	10990.0	1891.0	735.0	619.0	3.0	100.0	0.0		15	1
hole	NeuroMorpho	img_0	gt.png	59104.0	0.0	0.0	18614.0	0.0	0.0	88.0	0.0	0.0		0	1
hole	NeuroMorpho	img_0	pred_0.png	59094.0	0.0	10.0	18609.0	2.0	5.0	88.0	2.0	0.0		2	1
hole	NeuroMorpho	img_0	pred_1.png	59084.0	0.0	20.0	18605.0	4.0	9.0	88.0	4.0	0.0		11	1
hole	NeuroMorpho	img_0	pred_2.png	59079.0	0.0	25.0	18604.0	5.0	10.0	88.0	5.0	0.0		6	1
hole	NeuroMorpho	img_0	pred_3.png	59074.0	0.0	30.0	18601.0	6.0	13.0	88.0	6.0	0.0		13	1
hole	NeuroMorpho	img_0	pred_4.png	59064.0	0.0	40.0	18597.0	8.0	17.0	88.0	8.0	0.0		7	1
hole	NeuroMorpho	img_0	pred_5.png	59055.0	0.0	49.0	18593.0	10.0	21.0	88.0	9.0	0.0		14	1
hole	NeuroMorpho	img_0	pred_6.png	59050.0	0.0	54.0	18589.0	11.0	25.0	88.0	10.0	0.0		9	1
hole	NeuroMorpho	img_0	pred_7.png	59040.0	0.0	64.0	18586.0	13.0	28.0	88.0	12.0	0.0		10	1
hole	NeuroMorpho	img_0	pred_8.png	59035.0	0.0	69.0	18584.0	14.0	30.0	88.0	13.0	0.0		19	1
hole	NeuroMorpho	img_0	pred_9.png	59025.0	0.0	79.0	18577.0	16.0	37.0	88.0	15.0	0.0		20	1
hole	NeuroMorpho	img_0	pred_10.png	59020.0	0.0	84.0	18576.0	17.0	38.0	88.0	16.0	0.0		5	1
hole	NeuroMorpho	img_0	pred_11.png	59015.0	0.0	89.0	18574.0	18.0	40.0	88.0	17.0	0.0		16	1
hole	NeuroMorpho	img_0	pred_12.png	59001.0	0.0	103.0	18569.0	21.0	45.0	88.0	19.0	0.0		17	1
hole	NeuroMorpho	img_0	pred_13.png	58996.0	0.0	108.0	18568.0	22.0	46.0	88.0	20.0	0.0		8	1
hole	NeuroMorpho	img_0	pred_14.png	58991.0	0.0	113.0	18566.0	23.0	48.0	88.0	21.0	0.0		12	1
hole	NeuroMorpho	img_0	pred_15.png	58981.0	0.0	123.0	18561.0	25.0	53.0	88.0	23.0	0.0		1	1
hole	NeuroMorpho	img_0	pred_16.png	58976.0	0.0	128.0	18559.0	26.0	55.0	88.0	24.0	0.0		3	1
hole	NeuroMorpho	img_0	pred_17.png	58971.0	0.0	133.0	18557.0	27.0	57.0	88.0	25.0	0.0		18	1
hole	NeuroMorpho	img_0	pred_18.png	58961.0	0.0	143.0	18552.0	29.0	62.0	88.0	27.0	0.0		4	1
hole	NeuroMorpho	img_0	pred_19.png	58956.0	0.0	148.0	18549.0	30.0	65.0	88.0	28.0	0.0		15	1
hole	NeuroMorpho	img_2	gt.png	86444.0	0.0	0.0	26268.0	0.0	0.0	227.0	0.0	0.0		0	1
hole	NeuroMorpho	img_2	pred_0.png	86406.0	0.0	38.0	26251.0	8.0	17.0	227.0	6.0	0.0		2	1
hole	NeuroMorpho	img_2	pred_1.png	86357.0	0.0	87.0	26235.0	17.0	33.0	227.0	11.0	0.0		11	1
hole	NeuroMorpho	img_2	pred_2.png	86332.0	0.0	112.0	26222.0	22.0	46.0	227.0	16.0	0.0		6	1
hole	NeuroMorpho	img_2	pred_3.png	86295.0	0.0	149.0	26209.0	28.0	59.0	227.0	21.0	0.0		13	1
hole	NeuroMorpho	img_2	pred_4.png	86266.0	0.0	178.0	26192.0	34.0	76.0	227.0	26.0	0.0		7	1
hole	NeuroMorpho	img_2	pred_5.png	86237.0	0.0	207.0	26184.0	40.0	84.0	227.0	31.0	0.0		14	1
hole	NeuroMorpho	img_2	pred_6.png	86208.0	0.0	236.0	26173.0	46.0	95.0	227.0	36.0	0.0		9	1
hole	NeuroMorpho	img_2	pred_7.png	86183.0	0.0	261.0	26162.0	51.0	106.0	227.0	41.0	0.0		10	1
hole	NeuroMorpho	img_2	pred_8.png	86150.0	0.0	294.0	26144.0	58.0	124.0	227.0	46.0	0.0		19	1
hole	NeuroMorpho	img_2	pred_9.png	86117.0	0.0	327.0	26135.0	65.0	133.0	227.0	51.0	0.0		20	1
hole	NeuroMorpho	img_2	pred_10.png	86093.0	0.0	351.0	26125.0	70.0	143.0	227.0	55.0	0.0		5	1
hole	NeuroMorpho	img_2	pred_11.png	86068.0	0.0	376.0	26112.0	75.0	156.0	227.0	60.0	0.0		16	1
